designer,company,contact,product_name,phone,materials,weight,size,assembly,est_shipping,lead_time,negotiation_max_pct,description,notes,purchased/consigned,general_status,display_category,options,wholesale_cost,retail_price,net_price,option_b,retail_b,wholesale_b,margin_b,option_c,retail_c,wholesale_c,margin_c,option_d,retail_d,wholesale_d,margin_d,option_e,retail_e,wholesale_e,margin_e,option_f,retail_f,wholesale_f,margin_f,option_g,retail_g,wholesale_g,margin_g,option_h,retail_h,wholesale_h,margin_h,option_i,retail_i,wholesale_i,margin_i,option_j,retail_j,wholesale_j,margin_j,option_k,retail_k,wholesale_k,margin_k,option_l,retail_l,wholesale_l,margin_l,option_m,retail_m,wholesale_m,margin_m
Reza Feiz,Phase Design,Reza Feiz,Primi Low Stool - Walnut,323.654.0299,Walnut & steel,,19L x 19W x 17.375H,,,4-6wks,,"Primi low stools are a simple yet purposeful seating solution offering a wide variety of tops, including CNC carved walnut or white ash, or fully upholstered tops for greater comfort.",,,Catalog,Seating,"Powder coat base (flat or gloss, black or white)",$270 ,$540 ,0.5,Chrome,$620 ,$310 ,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reza Feiz,Phase Design,Reza Feiz,Primi Low Stool - Upholstered,323.654.0299,Steel & COM,,19L x 19W x 18H,,,4-6wks,,"Primi low stools are a simple yet purposeful seating solution offering a wide variety of tops, including CNC carved walnut or white ash, or fully upholstered tops for greater comfort.Please account for additional cost for COL.",Add $50 for COL,,Catalog,Seating,"Powder coat base (flat or gloss, black or white)",$300 ,$600 ,0.5,Chrome,$680 ,$340 ,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reza Feiz,Phase Design,Reza Feiz,Primi Personal Chair,323.654.0299,Steel & COM,,23.75L x 24.5W x 30H,,,4-6wks,,The comfortable proportions and soft nestle of the Primi Personal Chair invite long conversations around the dinner table. The crossed base creates a harmony with the rest of the Primi family.Please account for additional cost for COL.,Add $50 for COL,,Catalog,Seating,"Powder coat base (flat or gloss, black or white)",$525 ,"$1,050 ",0.5,Chrome,"$1,120 ",$560 ,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reza Feiz,Phase Design,Reza Feiz,Primi Tray Table,323.654.0299,Steel & glass,,20L x 20W x 16H,,,4-6wks,,The Primi Tray Table is a simple and purposeful side table with a removable tray top. Serving your favorite hors d'oeuvres is a cinch with deliberate handles that facilitate separating the top from the base.,,,Catalog,Tables,"Mirror top - powder coat base (flat or gloss, black or white)",$375 ,$750 ,0.5,"Color plate top - powder coat base (flat or gloss, black or white)",$680 ,$340 ,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reza Feiz,Phase Design,Reza Feiz,Primi Coffee Table,323.654.0299,Steel & glass,,38L x 38W x 11.875H,,,4-6wks,,"The classic crossed base is revealed through the glass top, tying together most environments with the simplest of gestures. Additionally, the iconic X and O forms add a level of graphic intrigue to this piece.",Add $110 to retail for outdoor table,,Catalog,Tables,"Starphire glass - powder coat base (flat or gloss, black or white)",$585 ,"$1,170 ",0.5,"Smoked glass - powder coat base (flat or gloss, black or white)","$1,220 ",$610 ,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reza Feiz,Phase Design,Reza Feiz,Primi Dining Table,323.654.0299,"Walnut, white oak, or ebonized oak, & steel ",,46L x 80W x 29.75H,,,4-6wks,,"The base of the Primi Dining Table offers a simple yet specific gesture that supports a rounded rectangular top, which facilitates multiple seating options. Additionally, the openness of the base allows for maximum leg room.","Starphire glass or Wood top (Walnut, natural oak, or ebonized oak)",,Catalog,Tables,"Powder coat base (flat or gloss, black or white)","$2,675 ","$5,350 ",0.5,Available with either glass or wood top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reza Feiz,Phase Design,Reza Feiz,Ally Side Table,323.654.0299,Walnut & steel,,18W x 18D x 14H,,,4-6wks,,"The ally is a handy side table that can also serve as a stackable shelving unit. The airy frame is grounded with a warm solid walnut base. The walnut shelf can be attached either on the top of the frame to create a table surface, or inserted into the base as a shelf landing. The ally is available with a powder-coated aluminum frame or double-sided mirror polished stainless steel frame. Walnut can be located on either the top or the bottom.","Walnut can either be on top, or bottom",,Catalog,Tables,"Powder coat base (flat or gloss, black or white)",$375 ,$750 ,0.5,Mirror stainless,"$1,930 ",$965 ,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reza Feiz,Phase Design,Reza Feiz,Ballot Box,323.654.0299,"Walnut, white oak, or ebonized oak & steel",,30W x 30L x 10H,,,4-6wks,,"The ballot box invokes the spirit of minimalist artist Donald Judd. Crisp lines unify to create a subtle yet sophisticated statement. The table is constructed out of aluminum and is offered with a durable indoor/outdoor powder-coat finish. Sunken top is constructed of solid lumber made from walnut, white oak, or ebonized oak.","Walnut, white oak, and ebonized oak",,Catalog,Tables,"Powder coat base (flat or gloss, black or white)",$825 ,"$1,650 ",0.5,Chrome,"$1,860 ",$930 ,0.5,Smoked brass,"$1,980 ",$990 ,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reza Feiz,Phase Design,Reza Feiz,Ballot Box XL,323.654.0299,"Walnut, white oak, or ebonized oak & aluminum",,42W x 42L x 9H,,,4-6wks,,"The ballot box XL invokes the spirit of minimalist artist Donald Judd. Crisp lines unify to create a subtle yet sophisticated statement. The table is constructed out of aluminum and is offered with a durable indoor/outdoor powder-coat finish. Sunken top is constructed of solid lumber made from walnut, white oak, or ebonized oak.","Walnut, white oak, and ebonized oak",,Catalog,Tables,"Powder coat base (flat or gloss, black or white)","$1,470 ","$2,940 ",0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reza Feiz,Phase Design,Reza Feiz,Black Ice Ballot Box,323.654.0299,Steel & marble or glass,,30W x 30L x 10H,,,4-6wks,,The black ice ballot box invokes the spirit of minimalist artist Donald Judd. Crisp lines unify to create a steel box with a sleek sunken spandrel glass top or white carrera marble top. The table is constructed out of steel and finished with chrome-plating or powder-coating.,,,Catalog,Tables,"Powder coat base (flat or gloss, black or white)",$620 ,"$1,240 ",0.5,Chrome,"$1,450 ",$725 ,0.5,Smoked brass,"$1,570 ",$785 ,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reza Feiz,Phase Design,Reza Feiz,Cyrus Coffee Table,323.654.0299,Lacquered wood & glass,,56W x 32L x 12H,,,4-6wks,,"Edgy and modern, this table makes balance itÍs priority. The table is a freestanding optical illusion; its clean lines lend a dynamic feel to any setting. Despite this illusion of floating, the glass top is sturdy and the flat bases are a perfect repose for books and decorative objects. The table is constructed out of wood and is available in a number of finishes.",,,Catalog,Tables,Starphire/ smoked gray,"$1,520 ","$3,040 ",0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reza Feiz,Phase Design,Reza Feiz,Wired Floor Light - 54,323.654.0299,Steel & light w/ optional shade,,15Dia x 54H,,,4-6wks,,"The wired floor lights add drama and intrigue to any environment. The shell of the two wired side tables function as the housing for the lighting element and stretch from there to the floor, creating a commanding presence. The lights are available in two lengths; 54î and 60î towers. By experimenting with different bulbs, dramatic shadow effects can be created. Indoor use only.",,,Catalog,Lighting,"Powder coat base (flat or gloss, black or white)",$515 ,"$1,030 ",0.5,Chrome,"$1,270 ",$635 ,0.5,Smoked brass,"$1,480 ",$740 ,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reza Feiz,Phase Design,Reza Feiz,Narcissist Coffee Table - 30,323.654.0299,"Black glass with walnut, white ash, white oak, or ebonized oak",,,,,4-6wks,,"Constructed out of a solid wood shell with a sunken black spandrel glass top, the Narcissist table exemplifies simplified sophistication. The black spandrel glass creates a highly reflective surface that adds intrigue to any environment. A hidden wood cross member floats the table off of the ground alluring attention from all angles.",,,Catalog,Tables,50W x 30L x 8H,"$1,280 ","$2,560 ",0.5,50W x 30L x 12H,"$2,890 ","$1,445 ",0.5,30W x 30L x 10H,"$2,130 ","$1,065 ",0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reza Feiz,Phase Design,Reza Feiz,Narcissist Coffee Table - 42,323.654.0299,"Black glass with walnut, white ash, white oak, or ebonized oak",,,,,4-6wks,,"Constructed out of a solid wood shell with a sunken black spandrel glass top, the Narcissist table exemplifies simplified sophistication. The black spandrel glass creates a highly reflective surface that adds intrigue to any environment. A hidden wood cross member floats the table off of the ground alluring attention from all angles.",,,Catalog,Tables,42W x 42L x 8H,"$1,735 ","$3,470 ",0.5,42W x 42L x 12H,"$3,710 ","$1,885 ",0.491913747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reza Feiz,Phase Design,Reza Feiz,Narcissist Coffee Table - 48,323.654.0299,"Black glass with walnut, white ash, white oak, or ebonized oak",,,,,4-6wks,,"Constructed out of a solid wood shell with a sunken black spandrel glass top, the Narcissist table exemplifies simplified sophistication. The black spandrel glass creates a highly reflective surface that adds intrigue to any environment. A hidden wood cross member floats the table off of the ground alluring attention from all angles.",,,Catalog,Tables,48W x 48L x 8H,"$1,935 ","$3,870 ",0.5,48W x 48L x 12H,"$4,110 ","$2,055 ",0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
